# reading<TAB>surface<TAB>score
しゅうどうじょ	修道女	100
しゅうどうし	修道士	100
じゅうい	獣医	100
しゅっぱんしゃ	出版者	100
しょうにかい	小児科医	100
しょうぼうし	消防士	100
しょうせつか	小説家	100
しょくにん	職人	100
じょきょう	助教	100
じょゆう	女優	100
しんかん	神官	100
しんぷ	神父	100
しんりがくしゃ	心理学者	100
すくらむますたー	スクラムマスター	100
すたんとまん	スタントマン	100
すたんとうーまん	スタントウーマン	100
すたんとだぶる	スタントダブル	100
すてーじすたっふ	ステージスタッフ	100
せいさんしゃ	生産者	100
せいびいん	整備員	100
せいびし	整備士	100
せいゆう	声優	100
せいそういん	清掃員	100
せきゅりてぃあなりすと	セキュリティアナリスト	100
せきゅりてぃえんじにあ	セキュリティエンジニア	100
せっけいしゃ	設計者	100
せっきゃくたんとう	接客担当	100
ぜいりし	税理士	100
せんきょうし	宣教師	100
せんしゅ	選手	100
そうりょ	僧侶	100
そうばし	相場師	100
そふとうぇあえんじにあ	ソフトウェアエンジニア	100
そりゅーしょんあーきてくと	ソリューションアーキテクト	100
だいく	大工	100
たくはいん	宅配員	100
たれんと	タレント	100
だんさー	ダンサー	100
たんけんか	探検家	100
ちーむりーだー	チームリーダー	100
ちょうこくか	彫刻家	100
ちょうさかん	調査官	100
ちょしゃ	著者	100
つうやく	通訳	100
つうやくあんないし	通訳案内士	100
てっくにかるりーど	テクニカルリード	100
てっくにかるさぽーと	テクニカルサポート	100
てつがくしゃ	哲学者	100
でじたるまーけたー	デジタルマーケター	100
てすたー	テスター	100
てすとえんじにあ	テストエンジニア	100
でーたあなりすと	データアナリスト	100
でーたえんじにあ	データエンジニア	100
でーたさいえんてぃすと	データサイエンティスト	100
でーたにゅうりょくしゃ	データ入力者	100
でざいなー	デザイナー	100
てんいん	店員	100
てんもんがくしゃ	天文学者	100
とうしか	投資家	100
どうがへんしゅうしゃ	動画編集者	100
どぼくぎし	土木技師	100
とびしょく	鳶職	100
とれーだー	トレーダー	100
とれーなー	トレーナー	100
ないかい	内科医	100
なれーたー	ナレーター	100
ねっとわーくえんじにあ	ネットワークエンジニア	100
ねっとわーくかんりしゃ	ネットワーク管理者	100
のうか	農家	100
はいしんしゃ	配信者	100
はいそういん	配送員	100
はいゆう	俳優	100
ぱいろっと	パイロット	100
ぱてぃしえ	パティシエ	100
ぱふぉーまー	パフォーマー	100
ばっくえんどえんじにあ	バックエンドエンジニア	100
ばっくえんどかいはつしゃ	バックエンド開発者	100
ばりすた	バリスタ	100
はんろんしゃ	反論者	100
びでおぐらふぁー	ビデオグラファー	100
びでおれぽーたー	ビデオレポーター	100
ひょうろんか	評論家	100
びようし	美容師	100
ふぁいなんしゃるあどばいざー	ファイナンシャルアドバイザー	100
ふぁんどまねーじゃー	ファンドマネージャー	100
ぶつりがくしゃ	物理学者	100
ふろんとえんどえんじにあ	フロントエンドエンジニア	100
ふろんとえんどかいはつしゃ	フロントエンド開発者	100
ぶんがくしゃ	文学者	100
へあめいく	ヘアメイク	100
べんごし	弁護士	100
へんしゅうしゃ	編集者	100
ほいくし	保育士	100
ぼうけんしゃ	冒険者	100
ぼうかんしゃ	傍観者	100
ぼくし	牧師	100
ほけんがいこういん	保険外交員	100
ほしゅたんとう	保守担当	100
ほてるまん	ホテルマン	100
ほんやくしゃ	翻訳者	100
まーけたー	マーケター	100
まじしゃん	マジシャン	100
まんがか	漫画家	100
みこ	巫女	100
もでれーたー	モデレーター	100
もばいるえんじにあ	モバイルエンジニア	100
やくざいし	薬剤師	100
ゆーちゅーばー	ユーチューバー	100
りがくりょうほうし	理学療法士	100
りさーちゃー	リサーチャー	100
りすなー	リスナー	100
りようしゃ	利用者	100
りようし	理容師	100
りょこうか	旅行家	100
りろんけんきゅうしゃ	理論研究者	100
れきしがくしゃ	歴史学者	100
れこーでぃんぐえんじにあ	レコーディングエンジニア	100
れじすたっふ	レジスタッフ	100
れふぇりー	レフェリー	100
れぽーたー	レポーター	100
れびゅあー	レビュアー	100
ろけまん	ロケマン	100
ろうどうしゃ	労働者	100
